	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
Sugar_Phosphotransferase_Systems_PTS	0.0002465299	0.00314248	0.0080862897	0.0017672443	0.001532027	0.0009110076	0.0102390826	0.0009652261	0.0039788326	0.0090860287	0.0203910745	0.0192235809	0.0052301753	0.010208943	0.0001828818	0	0	0.002235736	0	0	0	0.4830917874	0.0071392875	0.0026861189	0.0077203324	0.0020184206	0.0049248138	0.0012236183	0.0043063218	0.0030001955	0.016675229	0.0451313941	0.0033160098	0.0026226213	0.0185694428	0.0101330627	0.0012259396	0.0076388556	0.0035903532	0.0100176366	0.0059448103	0.0070263958	0.0057317322	0.0052100345	0.0163823779	0.0008419261	0.0014163188	0.0232713234	0.0101531233	0.0398599993	0.0045293965	0.0023534949	0.0018395195	0.0027652859	0.0115531709	0.0025323295	0.0067021027	0.0106486271	0.0100701551	0.00133596	0.00253806	0.00120651	0.00104521	0.00184591	0.000348693	0.000149324	0.00224891	0.00137952	0.000145663	0.000287255	0.000444018	0.000172073	0.000411006	0.000944094	0.000218331	0.000830803	0.000330724	0.00036096	0.000825514	0.000779225	0.0116622	0.000431057	0.000410556	0.00104097	0.000923749	0.00171739	9.17E-05	0.000899434	0.00118966	0.000385508	0.000382638	0.000618567	0.00274211	0.000570835	0.000479191	0.000779227	0.00207791	0.000323439	0.000646057	0.000287456	0.00160551	0.000805972
Sulfatases_and_sulfatase_modifying_factor_1_(and_a_hypothetical)	0.0825740926	0.1253849538	0.0133613832	0.0321698842	0.0017235304	0.0018021284	0	0.0042524317	0.0491606874	0.0037067472	0.0300717347	0.0167316353	0.0177112753	0.0255223576	0.0893418613	0.0063987714	0	0.004471472	0.0797448166	0	0	0	0	0.002470078	0.0024220547	0.003667715	0.0617003148	0.0042792408	0.0017599085	0.0011196638	0.0025923969	0.0028311125	0.0004808527	0.004352488	0.0856940041	0.0014453403	0.0007872558	0.0010517124	0.0031546679	0.0017997028	0.002990453	0.0015544013	0.0078393991	0.0028033149	0.001738069	0.0025306884	0.0017127321	0.0061572133	0.0081631395	0.0021678788	0.0041938497	0.020020397	0.0122969876	0.0098017459	0.0034828326	0.0138072014	0.02234622	0.0051895128	0.0024017596	0.00481293	0.00395827	0.0045321	0.004481	0.00953954	0.0063174	0.00286999	0.0060458	0.00923138	0.00645589	0.00265703	0.0267469	0.00459998	0.00763149	0.00367743	0.0022531	0.00376926	0.00758408	0.0114721	0.017925	0.0103877	0.053258	0.00650441	0.016597	0.00719371	0.00436897	0.00470993	0.00267433	0.0110253	0.00501839	0.00522875	0.00886461	0.0185849	0.00515597	0.00557691	0.00435741	0.0190285	0.0115994	0.00609955	0.04709	0.00534636	0.00420919	0.00755344
Superinfection_Exclusion	2.48E-05	0.001885488	9.19E-05	0.00031014	0	0.0003750094	0.0061434495	0	0	0.0073065375	3.98E-05	0.0042719069	0	0	2.69E-05	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	3.69E-05	2.39E-05	0	0	0	0	0	5.45E-05	0	0	0	0	0	0.0002583053	0	0	0	9.02E-05	0.0002853389	0.0001464783	0.0030082671	0.0001448305	0.0001653501	0.0002707273	0.0002466138	0.0002982018	0.0004421398	0.0001587373	0.00069709	8.21E-06	4.36E-06	4.04E-05	0	0	0	2.38E-06	4.14E-05	2.80E-06	2.63E-06	2.29E-06	1.23E-05	5.82E-06	0.000344742	0	2.94E-06	0.000143186	0	7.71E-06	2.63E-06	3.71E-05	0	7.84E-06	6.41E-06	0.000337718	0.000207244	2.35E-06	3.90E-06	2.30E-05	3.03E-06	0	2.03E-06	0.000169901	2.07E-06	0	0	0	4.58E-05	0	3.44E-05	0	2.09E-06	0
TCA	0.0008855614	0.001256992	0.0001837097	0.00015507	0	0.0001250031	0	0.0009150487	0.0032136725	9.25E-05	0.0018093057	0.0037379185	0	0	0.0010812675	0	0	0.002235736	0	0	0	0	0.0071392875	0.0015296178	0.0023967609	0.0011379483	0.0010387323	0.0009338587	0.0009782972	0.0024117864	0.0003429489	0.0002871427	0.000213024	0.0016631257	0.000108521	0.000663776	0.0010951129	0.001217704	0.0013093149	0.0008627796	0.0010892528	0.0003140332	0.0005942718	0.0003690075	0.0003011822	0.0004907013	0.0015770744	0.0004886677	0.0007211863	0.0007135228	0.0007393199	0.0010138132	0.0005511669	0.0015260887	0.0021533163	0.0006262237	0.0009987825	0.0010412895	0.002735376	0.000485591	0.000429792	6.69E-05	0.000207045	0.000351473	2.25E-05	1.43E-05	5.86E-06	7.49E-05	1.04E-05	1.30E-05	0.000273483	6.25E-05	2.56E-05	0.000233693	8.52E-05	0.000253415	0.000150294	6.89E-05	0.000248854	0.000299345	7.93E-05	0.00017395	5.67E-05	0.000145109	0.000243045	0.000404525	6.34E-06	0.000302442	5.32E-05	0.00041407	0.000830229	0.000294645	0.000631511	4.15E-05	1.34E-05	0.000402512	0.000558266	5.18E-05	5.86E-05	6.05E-05	0.000377051	0.000273075
Tetrapyrroles	0.1261734138	0.4055179309	0.3904931755	0.3732405808	0.2641158412	0.2413534207	0.1970531758	0.5634248658	0.3200885817	0.1902117951	0.5040686097	0.6210246474	0.2202225554	0.3747816421	0.1415217074	0.827410368	0.537510779	0.4505048698	0.5781499203	0	0.2790917692	0.7246376812	0.5492491849	0.9733477758	0.5585013532	0.5274899643	0.4288194017	0.4953671943	0.5760718973	0.5894886678	0.2277550717	0.442542322	0.7513356146	0.2795019513	0.7672639135	0.6523056692	0.7803908971	0.6362481875	0.493191874	0.6100343743	0.6155258096	0.5750682356	0.595519451	0.5173424282	0.3183766391	0.4837651767	0.6518007889	0.9393861768	0.788498232	0.7474381542	0.6718192922	0.69058049	0.6943830456	0.6642129081	0.7580322938	0.6948741674	0.7966955626	0.7275805269	0.925659316	0.74386	0.86164	1.12322	1.21408	0.875083	1.29419	0.845386	0.731929	1.00405	0.684039	0.732784	1.21921	1.16708	1.25289	1.20219	0.554238	0.577282	1.12196	0.977242	0.917723	1.07573	0.990981	1.2905	1.22571	0.9191	1.29255	0.825563	1.29177	1.16596	1.18463	1.22283	1.16149	0.997733	1.08949	1.11824	1.10457	1.11548	1.44334	1.18122	1.15993	1.29724	0.741489	1.12644
Thiamin	0.0281284393	0.0827380993	0.0178951183	0.0208791262	0.0152134699	0.0249266552	0.0101522356	0.0220226842	0.0206298795	0.0116934039	0.0191589548	0.0192664612	0.0179886121	0.0170230074	0.0281450713	0.0148390557	0.0047906487	0.0251674872	0.0088605352	0.044198895	0.0170818879	0.1352657005	0.0187116582	0.0232669308	0.0237988806	0.0266698224	0.0155192143	0.0253517893	0.0174371895	0.0145672897	0.0218241879	0.0120025283	0.0186886472	0.066358539	0.0204297903	0.0260556129	0.0156430942	0.0190571412	0.0213912886	0.0163306794	0.0195888427	0.0169887097	0.0234821569	0.0221833634	0.0325864184	0.0136575602	0.0189058653	0.0157972003	0.0140212081	0.0086237697	0.0151846132	0.0162207468	0.0181976577	0.015702631	0.0136522379	0.0132312559	0.0190616785	0.0125092817	0.0252890277	0.0195627	0.0315839	0.0302109	0.0257606	0.0262123	0.0176888	0.0197934	0.0292525	0.027561	0.0176116	0.0226597	0.0243471	0.0223861	0.0221849	0.0275523	0.0115997	0.0224545	0.0219169	0.024476	0.0217177	0.025428	0.0314102	0.0282078	0.0397178	0.0187592	0.0184278	0.0175764	0.0210996	0.0230252	0.0164348	0.0267356	0.0252204	0.0294812	0.0213585	0.0237025	0.0141564	0.0300398	0.016174	0.0239404	0.0220597	0.0270536	0.0111024	0.0237785
Three_hypotheticals_linked_to_lipoprotein_biosynthesis	0.0013624022	0.000628496	0.0007348389	0.0086322308	0	0.0024583948	0.0005119541	6.43E-05	0.0057472027	0.0048864396	0.0069296314	0.0046278991	0.0021396172	0	0.001826041	0	0	0.0007452453	0	0	0	0	0	1.32E-05	0.000153917	0.0001438706	3.25E-05	0.0002039364	0	6.39E-05	0.0001661983	0	2.50E-05	0.000164485	8.38E-05	0	0.0001047812	0.000108932	0	2.10E-05	0.0001354979	2.97E-05	0.0002304655	0	0	3.29E-05	2.26E-05	0.0028417907	0.0023017341	0.001798428	0.0032971967	0.0023172873	0.0031747213	0.0032893365	0.0011919666	0.0018190309	0.001410426	0.0020900411	0.0015228097	0.001366	6.83E-05	2.86E-05	0.000115175	0.00140598	0.000614725	0.000245817	0.00013905	0.000146527	0.000789484	0.000918554	0.000384376	0.000508033	0.000441669	2.99E-05	0.000478978	0.000558124	0.000722812	0.000576866	0.000432863	0.00159561	7.93E-05	0.000380425	0.000317105	0.0010323	0.000241212	0.00135025	0.000197643	0.000332145	0.000569942	0.000587855	0.000248249	0.000190584	0.000379687	0.000937133	0.000195774	0.000804351	0.000554437	0.000728125	0.000343847	0.000383254	0.000486801	0.00319171
TldD_cluster	0.0595320058	0.0416626513	0.0888563123	0.0631320104	0.0489201763	0.0412397399	0.0583419675	0.1028741556	0.0972619316	0.0682527674	0.0806135798	0.086247596	0.0788364015	0.0686267837	0.0589688832	0.0537801504	0.0503018109	0.071805872	0	0.5524861878	0.0461774114	0.1610305958	0.0812688894	0.0349363996	0.0351687559	0.0595705756	0.0364151703	0.0806051544	0.0316835381	0.0354914781	0.0738573425	0.0693788173	0.0468399697	0.0178905133	0.0200011691	0.0672047235	0.0195664369	0.0331744012	0.015722956	0.0446194196	0.032431435	0.092064379	0.040588482	0.0439000291	0.0504525809	0.0431625455	0.0353627774	0.0592446594	0.0566424959	0.0559190532	0.0911101388	0.0731082961	0.0744049935	0.0662347611	0.0594196173	0.0747267938	0.0588926086	0.0675800969	0.0783114247	0.077023	0.0505877	0.0640245	0.079793	0.117066	0.0865071	0.0782718	0.14831	0.102876	0.0719769	0.0910984	0.0745021	0.0904498	0.0790794	0.0751766	0.0609227	0.0828829	0.0900502	0.0676904	0.101525	0.103953	0.0916699	0.0844468	0.0742346	0.0933402	0.0874221	0.0814862	0.0620996	0.0847167	0.089542	0.101708	0.0899329	0.0815638	0.10384	0.0861966	0.103769	0.0987772	0.100984	0.0834189	0.0862597	0.0722925	0.0615409	0.087369
Toxins_and_superantigens	0.0004458771	0.0006983289	0.0343843367	0.0046391779	0	0.004108436	0.0010239083	0.0009718	0	0.0060760641	0.0091833887	0.0064078603	0.0066565867	0	0.0004935246	0	0	0	0	0	0	0	0	0.0002893753	0.0007209796	0.0002877413	3.25E-05	0.0007137773	0.0008163275	0.0002557893	0.0001477318	0.0001010718	0.000274908	5.48E-05	0.0002095208	0.0002832584	0.0002933873	0.0006672084	0.0006224247	0.0001681519	0.0004064938	0.0003780945	0.0004839776	0.000295206	0.0001726522	0.000197661	0.0001808067	0.0084351567	0.0121506833	0.0063697714	0.0034841512	0.0033974812	0.0040717454	0.0056762488	0.0070010914	0.0043189558	0.007096344	0.0066669665	0.0084190215	0.00204802	0.00825854	0.00273618	0.0055744	0.00194787	0.00024148	9.11E-05	0.00458422	0.00176256	0.000524652	0.000327324	0.00164299	0.000642776	0.000581486	0.00203318	0.000757872	0.00329653	0.000515969	0.00101254	0.00155784	0.00114467	0.00276114	0.00110454	0.00115689	0.00152863	0.000744784	0.00115885	0.000484596	0.00435707	0.00182119	0.000643046	0.00330802	0.00477718	0.00140806	0.000856636	0.000774662	0.00134381	0.00313908	0.000865809	0.00394184	0.00103477	0.00297054	0.00255635
Transcription	0.7958009764	0.8696429666	1.0887304818	1.0193272796	1.6092685872	1.5378971042	1.4619587735	1.4802190045	1.2604204072	1.5319223635	0.9353755601	1.0906119716	1.7331051476	1.4729828188	0.7700489524	1.8403740701	1.8363302885	1.7855755557	1.7526012	0.5524861878	1.5451932174	3.1449763334	1.816333239	1.8957328139	1.9894067921	2.0287431259	1.5892713476	2.0753845545	1.8798489773	1.8666335147	1.7975208627	1.6489063503	1.8269453545	2.4504292011	2.1739072445	1.7520934848	1.9764267139	2.2013865777	2.1674365759	1.7821845734	1.845019874	1.4710131048	2.2112318336	1.84180337	1.9946843259	1.6701756049	1.915051729	1.628277305	1.7272515152	1.6637945398	1.4169590053	1.6016806815	1.7430378167	1.6462421278	1.6428291163	1.6467870412	1.6425835323	1.6565624963	1.6457253115	1.4756	1.6913	1.26739	1.28752	1.3035	0.801487	0.886061	1.49822	1.39456	0.781222	1.32399	1.04508	1.01562	0.840898	1.15811	1.49133	1.65519	0.987607	0.884761	1.12259	1.29507	1.43477	0.974955	1.25567	1.31172	1.07274	1.36562	0.999757	1.19598	0.994571	1.15276	1.20953	1.50365	1.19028	1.00267	0.962896	1.21042	1.11985	0.962313	1.13348	1.04191	1.02168	1.32478
Translation	0.5177569259	0.084722328	0.1218011231	0.1275628784	0.1425737502	0.1152580963	0.111581247	0.1670726426	0.2176163551	0.2679366833	0.1656710929	0.1599511274	0.244333881	0.1740511355	0.4756069352	0.0213292381	0.0754527163	0.1072756263	0.1695146958	0	0.0638599811	0	0.0713135496	0.0640027877	0.1001155927	0.0924260905	0.0385177809	0.0919077868	0.0730285872	0.1200659069	0.0950637787	0.0799502269	0.0397797081	0.1748771231	0.0939713592	0.0535501268	0.0744080937	0.1663813982	0.1617678316	0.0679564595	0.0805608997	0.1751894312	0.1461755878	0.0543020419	0.1612655625	0.0583594625	0.0655369076	0.0720478543	0.1158366706	0.0388122514	0.1396766776	0.1094374039	0.126340218	0.1267896292	0.0645433503	0.1213996122	0.0876936236	0.0750943931	0.0814974084	0.0566008	0.0660178	0.0488125	0.0633458	0.0806199	0.0755228	0.0460615	0.217258	0.118913	0.0466633	0.0521259	0.0717251	0.0757739	0.0608662	0.0682682	0.0295423	0.111615	0.0707549	0.0624398	0.0911878	0.0833953	0.099572	0.0577377	0.0887134	0.0792373	0.0967977	0.0577146	0.0624975	0.075342	0.0781831	0.102672	0.0834426	0.0863771	0.0932527	0.0617099	0.111987	0.0883177	0.113391	0.0659525	0.0728939	0.0775674	0.0413302	0.079629
Transposable_elements	0.438917275	0.2514367664	0.2270059326	0.40782484	0.4524004509	0.4025981049	0.3521703642	0.5649290225	0.4054872523	0.3672048448	0.590437525	0.5697655791	0.2647181886	0.8266975204	0.3965416309	0.5192145965	0.3916355275	1.1946282716	0.3987240829	2.2099447514	1.2298959319	0	0.4973703624	0.3736764588	0.8029339203	0.949174768	1.3665801703	1.2184143245	0.8041999015	0.2866835445	1.0178248287	1.6254341388	0.6652236494	0.6159212039	0.1247492591	0.8505542836	0.3121750823	0.2450475888	0.1868363396	1.0310224513	0.7434958199	0.5263171267	1.2375434159	0.7927462996	1.1540363786	0.9068854943	0.5168707309	0.3105114983	0.4474495074	0.5207947447	0.3588088159	0.3062198647	0.530415699	0.435434159	0.4981998913	0.3224238625	0.8397506769	0.7482655149	0.4187672727	1.91616	0.911203	1.77058	2.46633	2.79768	4.35461	2.81042	0.657448	3.01456	2.64229	2.58402	3.37892	2.49018	3.47243	2.69625	1.6701	2.68211	3.36788	2.83598	3.75722	3.80807	4.19786	2.96702	4.5173	3.08156	4.24118	2.53029	2.8479	2.85547	4.05761	2.60332	4.29268	2.96386	3.50512	2.89218	4.7513	3.61402	2.9319	3.2048	2.81748	3.32937	2.55706	3.15059
TRAP_transporters	0.0002477095	0.0062849601	0.0121392761	0.0012793276	0	0.001000025	0	0.0081459706	0.0928394276	0.0098499524	0.0003984837	0.0085438137	0.0156905258	0.0408357721	0.0003499538	0.0255950857	0	0.013414416	0	0	0	0	0.0071392875	0.0024465366	0.0023978647	0.0061432768	0.0012678416	0.0020648558	0.000738582	0.0015688411	0.0039075066	2.39E-05	5.00E-05	0.0097320266	0.000796179	0.0015802838	0.0028081352	0.0015250478	0.0038123514	0.0016815194	0.0036509164	0.0004299898	0.0016247819	0.0003690075	0.0136970771	9.88E-05	0.0007232266	0.0129760075	0.0110045719	0.0047361316	0.0066411321	0.0168003331	0.0200597189	0.013969528	0.0144200562	0.0127332162	0.0182345829	0.0089422011	0.0150455258	0.000960611	0.00190423	0.00123396	0.00200345	0.000615319	4.38E-05	0.000122251	0.00387305	0.00156348	0.00251694	0.00255223	0.00249219	0.000189619	0.000235031	0.000243474	0.00149202	0.00256188	0.00017707	0.000483042	0.000939691	0.00116217	0.000793674	0.00169349	0.000623661	0.00159098	0.00111591	0.00166822	0.000562165	0.000625587	0.000692606	0.00110944	0.000774666	0.0022274	0.00131824	0.00026613	0.000323832	0.00133429	0.000840102	0.000529177	0.000784595	0.000518472	0.000346876	0.000642614
Triacylglycerols	0.0055717687	0.0293168954	0.022457926	0.0250315605	0.0154479392	0.0153183304	0.0227301797	0.0622322949	0.0335990309	0.0680083851	0.0354016964	0.0217608347	0.0313810516	0.0272238481	0.0042532847	0.0292515266	0.0323368784	0.014532284	0.0797448166	0	0	0	0.02855715	0.0661787723	0.0439595033	0.0442025406	0.0291157657	0.0441097395	0.0466278484	0.0207707011	0.0224874208	0.0334273325	0.0650725785	0.0160482489	0.0415884805	0.0502887169	0.0530339386	0.0396423179	0.0234576315	0.0306134617	0.0382467885	0.0590955249	0.0237558089	0.0377022115	0.0286517521	0.0239553665	0.0449404452	0.0440041523	0.0435655498	0.0358709071	0.0508269638	0.0400673462	0.0435993678	0.0499740914	0.0315641763	0.0465035741	0.0376875014	0.0361074672	0.0342785708	0.0126133	0.0428653	0.0274175	0.0326154	0.0189357	0.00585099	0.00761814	0.0256929	0.0172695	0.00154683	0.00493293	0.00720035	0.00672412	0.0107019	0.0221675	0.00676641	0.0330004	0.00824975	0.00527276	0.0127869	0.0240528	0.0133761	0.0103942	0.00802151	0.0159303	0.0101916	0.0126691	0.00280843	0.0188766	0.0182214	0.0119185	0.00736282	0.0177529	0.0230978	0.0138752	0.00777749	0.0141066	0.0219802	0.00891686	0.0278812	0.00743501	0.0095746	0.0203648
Tricarboxylate_transporter	0.0111576612	0.0183835083	0.0540207191	0.0712009934	0.0252273783	0.0211526121	0.0122868991	0.0309322309	0.0152521917	0.0375007264	0.0698196556	0.0674605294	0.0164037315	0.0119104335	0.0136481984	0.2175582288	0.1724633515	0.0335360401	0.2392344498	0	0	0	0.0949525237	0.0549935829	0.0268586053	0.0204015433	0.0266810225	0.0285510932	0.0402693792	0.0451127082	0.0104495639	0.0239541947	0.0435108623	0.0155825563	0.0127668003	0.0243005903	0.0498453646	0.0231647502	0.0282096049	0.030520778	0.0377858555	0.0351750243	0.0145978951	0.0229673784	0.014443702	0.0107598968	0.0383549023	0.1341505662	0.1321628839	0.0793017217	0.1524613574	0.1207379112	0.1335573827	0.136098217	0.1118934705	0.1233978861	0.1415621153	0.1082235621	0.12046711	0.0257723	0.0854719	0.124373	0.0576277	0.0167879	0.00261502	0.00203471	0.0297375	0.0271441	0.011556	0.00997419	0.0450369	0.00561088	0.00799951	0.0338066	0.0131663	0.0393838	0.00557959	0.00911039	0.0311033	0.0196257	0.033358	0.0198668	0.0171572	0.0254099	0.0194645	0.0188378	0.00907849	0.0284973	0.0263327	0.0283361	0.0288792	0.0416262	0.0376945	0.00917552	0.00692021	0.0451231	0.0486268	0.00942459	0.0373878	0.0261656	0.0519437	0.0351858
tRNA_sulfuration	0.0161643113	0.0183221551	0.0234928573	0.0323689876	0.0336108777	0.0216330086	0.027943694	0.0283495273	0.0331127292	0.0449959309	0.033194664	0.0249150646	0.0303248278	0.0261543398	0.0145171785	0.0170633905	0	0.0102843856	0.0265816055	0	0	0	0.0316117451	0.0120761665	0.0150226016	0.0117641548	0.0184860359	0.0165257216	0.0143551366	0.0131344464	0.0098714605	0.0197169187	0.0105534965	0.0079856796	0.0133595846	0.0163290555	0.0137589633	0.0192394325	0.0182826338	0.0151955957	0.0181662295	0.024198775	0.014399758	0.0126124016	0.0152431726	0.0111852035	0.0159217908	0.0317832707	0.037343476	0.0250254532	0.0355021914	0.0299970301	0.035523718	0.0335701803	0.0254033929	0.0354978005	0.0273633958	0.0251243544	0.0316297904	0.0114581	0.0179301	0.0153088	0.0184007	0.0162069	0.0208444	0.0135353	0.0225774	0.024183	0.0121052	0.0112381	0.0221441	0.0186015	0.0187733	0.0268457	0.00614247	0.020509	0.0164547	0.015492	0.0167067	0.0129702	0.0185344	0.0221655	0.0161406	0.0131457	0.0174486	0.0109302	0.0107886	0.0200042	0.019793	0.0199731	0.0190095	0.0184721	0.019866	0.0174847	0.0212308	0.0219149	0.0274216	0.0159155	0.0196852	0.0167387	0.0130148	0.0174222
Two_related_proteases	0.0179114312	0.0268126872	0.0311141018	0.0624165067	0.0477021874	0.0254730529	0.0776354488	0.026390486	0.0327653708	0.1581439286	0.0217654073	0.0432708567	0.0862553252	0.0715533474	0.0205393372	0.1283166965	0.0431158379	0.0241515946	0	0	0	0.193236715	0.0542283161	0.0254540926	0.0770330793	0.0347598974	0.0074134734	0.0329211709	0.0313122069	0.0515313467	0.1486708316	0.0267406227	0.0236909142	0.0343296596	0.1604483573	0.0714150059	0.0407536304	0.069404283	0.0635524877	0.0251742109	0.0439928484	0.062265318	0.052535161	0.0515565936	0.0401939299	0.0103195987	0.0244284085	0.0859421192	0.0926331913	0.073391834	0.0509107245	0.0856903337	0.1055922311	0.1108296362	0.0561405807	0.0854641034	0.0763108141	0.0537590633	0.0610410066	0.00796016	0.0372794	0.0174358	0.0134406	0.00813372	0.000563982	0.000584403	0.0230237	0.0211329	0.00164361	0.000922325	0.00741774	0.00464009	0.0034818	0.015973	0.00322928	0.033099	0.00348997	0.00511305	0.0143413	0.010319	0.010024	0.00372789	0.00505829	0.00931717	0.00976778	0.0132891	0.000873949	0.0190214	0.0118785	0.0131995	0.00967766	0.053284	0.015018	0.00375886	0.00167593	0.0140024	0.0133316	0.00186397	0.0150845	0.0118939	0.0108944	0.0136245
Type_III_secretion_system_extended	0.0007059721	0.0115224268	0.0059506641	0.0080248732	0.0888575674	0.0039334317	0.013832513	0.0175801888	0.0026525551	0.0204166854	0.0021484912	0	0	0	0.000733557	0	0	0.0018631133	0	0	0	0	0	0	1.73E-05	0	3.25E-05	0	5.65E-05	8.22E-05	9.23E-06	0	0	0	5.59E-05	0	0	0	2.33E-05	4.20E-05	9.03E-06	0.000216054	4.61E-05	0	1.92E-05	0	0	0.0010404863	0.0005678245	0	0.0031119419	0.0025300502	0.0032879073	0.0010874213	0.0003973222	0.0003500321	0.0005010918	0.0008377802	0.0006697043	6.96E-06	4.43E-05	0.000115418	4.53E-05	3.10E-06	0	0	4.71E-05	3.06E-05	2.58E-06	0	3.75E-05	0	1.06E-06	0	0	0.00013844	7.83E-07	1.61E-06	0	0	0	2.12E-05	3.17E-05	8.01E-06	2.66E-05	8.03E-06	5.75E-06	8.29E-06	4.06E-05	0	0	0.000125295	0.000110734	6.86E-07	1.75E-05	2.73E-05	7.95E-05	0	2.03E-05	0	4.20E-06	4.14E-06
Type_III_Type_IV_Type_VI_ESAT_secretion_systems	0.4765950709	0.4210923261	1.6461781812	0.6046820263	0.1141360134	0.2502951463	0.103414734	0.1558942733	0.5018654295	0.1325566207	0.8079597247	0.3654743183	0.1361271979	0.0612536582	0.5432813576	0.0639877144	0.1580914056	0.0081976987	0	0	0	0	0.0249875062	0.0072861192	0.0013501491	0.0228888613	0.0109103009	0.0010451739	0.0024412079	0.0012149992	0.002170837	0.0168582456	0.0058605396	0.0014529504	0.0019275913	0.0005963335	0.0069141598	0.0342106958	0.0018283726	0.0042037985	0.0089651189	0.0709409037	0.0201618913	0.0125462551	0.0048342625	0.0235738209	0.0099841433	0.0030327471	0.0045511561	0.0025796455	0.1219750344	0.0031681663	0.0170815805	0.0066328185	0.0670436706	0.0022365134	0.0084669775	0.0223202908	0.0450712943	0.00207026	0.000294509	0.00177657	0.00159081	0.000116241	0.000942358	2.64E-05	0.00153881	0.000365559	0.000357146	0.000303776	0.0044188	2.71E-05	0.000559404	0.00104772	0.00204318	0.00149077	0.00053779	0.000447668	0.000380931	0.00112171	0.000636529	0.000854362	0.00686955	0.00483455	0.00100335	0.00161194	0.000335749	0.00302133	0.00766592	0.00124073	0.00193374	0.00482464	0.0151418	0.00163126	0.00148871	0.0113772	0.00146596	0.000754491	0.000456612	0	0.00136064	0.00293929
Uni-_Sym-_and_Antiporters	0.1114445006	0.0934259317	0.0977940005	0.2635181054	0.2285082142	0.1220103419	0.2415925755	0.1319918376	0.0769240971	0.0978841881	0.0845546969	0.1078656485	0.0470715773	0.1497311645	0.1149433745	0.0767852572	0.0862316758	0.1766231443	0	0.5524861878	0.0946073794	0	0.1927607625	0.0457295178	0.0573867357	0.099832963	0.1913552209	0.0910830857	0.0932536508	0.032413772	0.1277880226	0.1407362792	0.0655198197	0.0411760674	0.0365824468	0.1002175723	0.0411179213	0.0337541545	0.0366063537	0.1259331907	0.0664671111	0.1070277388	0.093140604	0.1261160663	0.1186202081	0.217659062	0.0786298155	0.1315343144	0.1120811367	0.1838058479	0.1342933906	0.1616187218	0.1245223794	0.1381070134	0.1807507801	0.1723606309	0.1284547226	0.1732739177	0.1208164849	0.243495	0.0664571	0.125441	0.15843	0.179964	0.215336	0.184566	0.134538	0.206423	0.184276	0.247508	0.185337	0.181625	0.171489	0.148533	0.313793	0.148136	0.184339	0.149187	0.154813	0.19112	0.218272	0.153964	0.251137	0.219695	0.197539	0.247572	0.198124	0.166467	0.169749	0.186105	0.188486	0.146354	0.172068	0.175307	0.177026	0.174096	0.180674	0.176618	0.178788	0.186053	0.185146	0.193199
